Timestamp,relative_humidity,wind_speed,visibility,sea_level_pressure,pressure,dew_point,snow,uv_index,solar_radiation,wind_direction,apparent_temperature,temperature,precipitation,cloud_coverage,hour,day,month,year,weekend,holiday,PM10,PM25,NO2,SO2
2019-01-01 00:00:00,85.0,4.0,0.5,1024.4,987.1,0.0,0.0,0.0,0.0,320.0,0.6,4.0,0.0,70,0,1,1,2019,0,1,23.53059959411621,15.444100379943848,6.8624000549316415,0.4560000002384186
2019-01-01 01:00:00,84.0,4.0,0.5,1024.0,994.3,-1.3,0.0,0.0,0.0,40.0,-2.8,1.2,0.0,70,1,1,1,2019,0,1,28.21369934082031,19.98970031738281,6.351200103759767,0.486299991607666
2019-01-01 02:00:00,83.0,4.4,5.0,1025.0,995.1,-1.1,0.0,0.0,0.0,80.0,-2.8,1.4,0.0,71,2,1,1,2019,0,1,28.87430000305176,20.497299194335934,7.45389986038208,0.3607999980449677
2019-01-01 03:00:00,84.0,4.4,5.0,1024.0,994.2,-0.1,0.0,0.0,0.0,20.0,-2.9,1.4,0.0,73,3,1,1,2019,0,1,30.24720001220703,20.952600479125977,6.786200046539308,0.4142999947071075
2019-01-01 04:00:00,84.0,4.0,5.0,1024.0,994.0,-1.1,0.0,0.0,0.0,110.0,-2.6,1.3,0.0,73,4,1,1,2019,0,1,26.50040054321289,18.163700103759766,7.427999973297119,0.5343000292778015
2019-01-01 05:00:00,86.0,4.0,5.0,1025.0,994.8,-2.1,0.0,0.0,0.0,0.0,-2.7,1.3,0.0,71,5,1,1,2019,0,1,22.360300064086914,15.218199729919435,7.147799968719482,0.5651000142097473
2019-01-01 06:00:00,86.0,4.0,0.5,1025.9,988.5,-3.0,0.0,0.0,0.0,320.0,-0.1,3.4,0.0,67,6,1,1,2019,0,1,23.15069961547852,16.076900482177734,6.249899864196777,0.5608000159263611
2019-01-01 07:00:00,85.0,4.0,0.5,1026.0,988.6,-3.1,0.0,1.3,81.389,50.0,0.4,3.8,0.0,61,7,1,1,2019,0,1,21.898500442504886,14.57509994506836,6.157700061798098,0.37929999828338623
2019-01-01 08:00:00,83.0,4.4,1.0,1026.1,988.8,-0.1,0.0,2.5,226.255,0.0,0.8,4.3,0.0,26,8,1,1,2019,0,1,20.88349914550781,14.100899696350098,7.067500114440918,0.6067000031471252
2019-01-01 09:00:00,77.0,4.8,1.5,1026.2,989.0,-1.3,0.0,3.6,333.038,320.0,1.1,4.7,0.0,3,9,1,1,2019,0,1,19.63039970397949,13.606800079345705,5.9344000816345215,0.4695000052452088
2019-01-01 10:00:00,59.0,4.8,5.0,1025.1,988.0,-4.2,0.0,4.1,392.91,350.0,2.3,5.7,0.0,1,10,1,1,2019,0,1,19.634899139404297,14.553899765014648,5.077199935913086,0.5232999920845032
2019-01-01 11:00:00,53.0,4.8,5.0,1024.1,987.2,-4.2,0.0,4.1,399.94,340.0,3.4,6.6,0.0,0,11,1,1,2019,0,1,16.952600479125973,12.623900413513185,4.195899963378906,1.136199951171875
2019-01-01 12:00:00,55.0,4.8,5.0,1023.0,986.2,-5.2,0.0,3.8,353.27,320.0,7.6,7.6,0.0,0,12,1,1,2019,0,1,12.832300186157227,8.791099548339844,3.4080998897552486,1.8999999761581416
2019-01-01 13:00:00,57.0,4.4,1.5,1022.8,985.9,-5.2,0.0,3.0,258.776,330.0,3.6,6.6,0.0,9,13,1,1,2019,0,1,13.78090000152588,10.64680004119873,3.751499891281128,1.5405000448226929
2019-01-01 14:00:00,57.0,4.0,0.5,1022.5,985.5,-5.0,0.0,1.8,126.269,340.0,2.7,5.7,0.0,41,14,1,1,2019,0,1,16.15679931640625,12.3996000289917,4.0928001403808585,1.524899959564209
2019-01-01 15:00:00,65.0,4.4,1.0,1022.3,985.2,-4.3,0.0,1.5,8.12653,320.0,1.3,4.7,0.0,36,15,1,1,2019,0,1,16.38170051574707,10.833800315856934,4.337299823760986,1.1938999891281128
2019-01-01 16:00:00,73.0,4.0,1.5,1022.6,985.4,-4.3,0.0,0.0,0.0,360.0,0.5,3.9,0.0,3,16,1,1,2019,0,1,20.12339973449707,14.240599632263185,5.025400161743164,0.7983999848365784
2019-01-01 17:00:00,75.0,4.0,5.0,1022.8,985.4,-4.3,0.0,0.0,0.0,240.0,-0.6,3.0,0.0,1,17,1,1,2019,0,1,26.02890014648437,19.722000122070312,7.902400016784668,0.6151000261306763
2019-01-01 18:00:00,79.0,3.6,1.5,1023.1,985.6,-5.3,0.0,0.0,0.0,260.0,-1.3,2.2,0.0,4,18,1,1,2019,0,1,27.38689994812012,19.38249969482422,10.11520004272461,0.4160999953746796
2019-01-01 19:00:00,81.0,3.2,1.5,1022.0,991.9,-4.2,0.0,0.0,0.0,40.0,-2.2,1.2,0.0,6,19,1,1,2019,0,1,26.807899475097656,17.368900299072266,10.744099617004396,0.4442000091075897
2019-01-01 20:00:00,80.0,3.2,5.0,1021.0,990.9,-4.0,0.0,0.0,0.0,0.0,-2.5,1.0,0.0,1,20,1,1,2019,0,1,25.84040069580078,16.281000137329098,9.79889965057373,0.3711000084877014
2019-01-01 21:00:00,82.0,2.8,5.0,1022.4,984.7,-5.3,0.0,0.0,0.0,280.0,-3.3,0.0,0.0,1,21,1,1,2019,0,1,32.567699432373054,22.58289909362793,13.37320041656494,0.5041000247001648
2019-01-01 22:00:00,84.0,2.8,5.0,1020.0,989.7,-6.2,0.0,0.0,0.0,0.0,-2.6,0.6,0.0,1,22,1,1,2019,0,1,93.8563003540039,76.9259033203125,22.98439979553223,0.7103999853134155
2019-01-01 23:00:00,85.0,3.2,5.0,1020.0,989.6,-6.2,0.0,0.0,0.0,0.0,-3.4,0.2,0.0,1,23,1,1,2019,0,1,84.15370178222656,63.57590103149414,22.199199676513672,0.6953999996185303
2019-01-02 00:00:00,86.0,3.2,1.5,1020.7,982.7,-6.2,0.0,0.0,0.0,270.0,-6.9,-2.7,0.0,13,0,2,1,2019,0,0,88.79100036621094,64.39839935302734,20.33830070495605,0.9470000267028807
2019-01-02 01:00:00,88.0,3.6,1.5,1020.2,982.1,-7.2,0.0,0.0,0.0,0.0,-7.9,-3.2,0.0,4,1,2,1,2019,0,0,61.81209945678711,41.98609924316406,17.496599197387695,0.6603999733924866
2019-01-02 02:00:00,88.0,3.6,1.5,1019.8,981.6,-8.2,0.0,0.0,0.0,0.0,-8.6,-3.8,0.0,4,2,2,1,2019,0,0,48.1265983581543,32.004398345947266,15.29740047454834,0.5960000157356262
2019-01-02 03:00:00,88.0,3.2,1.0,1019.3,981.1,-8.2,0.0,0.0,0.0,280.0,-8.9,-4.3,0.0,23,3,2,1,2019,0,0,48.75960159301758,32.033401489257805,14.636500358581545,0.3844999969005585
2019-01-02 04:00:00,86.0,3.2,1.5,1019.1,980.9,-9.2,0.0,0.0,0.0,0.0,-9.2,-4.6,0.0,13,4,2,1,2019,0,0,45.92340087890625,29.612199783325195,11.693400382995605,0.38479998707771296
2019-01-02 05:00:00,87.0,3.2,1.5,1019.0,980.7,-9.2,0.0,0.0,0.0,0.0,-9.6,-4.9,0.0,3,5,2,1,2019,0,0,42.18360137939453,26.74889945983887,8.73069953918457,0.4564000070095062
2019-01-02 06:00:00,88.0,2.8,1.5,1018.8,980.5,-9.2,0.0,0.0,0.0,250.0,-9.5,-5.2,0.0,2,6,2,1,2019,0,0,37.96860122680664,22.93129920959473,10.071900367736816,0.3580999970436096
2019-01-02 07:00:00,87.0,2.8,5.0,1018.3,980.2,-9.2,0.0,2.3,95.83,0.0,-7.7,-3.7,0.0,1,7,2,1,2019,0,0,43.19060134887695,26.982799530029297,11.801400184631348,0.5769000053405762
2019-01-02 08:00:00,87.0,2.4,1.5,1017.8,979.9,-6.2,0.0,2.8,228.449,0.0,-5.4,-2.1,0.0,9,8,2,1,2019,0,0,47.84189987182617,32.47470092773437,13.649100303649902,0.7617999911308289
2019-01-02 09:00:00,82.0,3.2,1.0,1017.3,979.7,-4.2,0.0,2.8,326.937,120.0,-4.4,-0.6,0.0,34,9,2,1,2019,0,0,53.24549865722656,39.5713005065918,17.65679931640625,1.1410000324249268
2019-01-02 10:00:00,78.0,4.0,5.0,1016.4,978.9,-4.2,0.7,2.1,301.916,0.0,-4.3,0.0,0.0,71,10,2,1,2019,0,0,67.55709838867189,54.22050094604492,30.9606990814209,1.2833000421524048
2019-01-02 11:00:00,79.0,4.8,5.0,1015.6,978.2,-3.1,0.7,1.5,174.774,0.0,-4.2,0.5,0.0,92,11,2,1,2019,0,0,69.09590148925781,57.44760131835938,28.45730018615723,1.1208000183105469
2019-01-02 12:00:00,76.0,5.2,5.0,1014.7,977.4,-3.1,0.2,1.3,139.39700000000002,110.0,-3.6,1.1,0.0,94,12,2,1,2019,0,0,66.46279907226561,54.22140121459961,28.51919937133789,0.9441999793052672
2019-01-02 13:00:00,75.0,5.2,5.0,1014.8,977.5,-3.1,0.2,1.1,102.431,250.0,-3.3,1.4,0.0,94,13,2,1,2019,0,0,75.64469909667969,61.00019836425781,31.380300521850586,0.8878999948501587
2019-01-02 14:00:00,80.0,4.8,5.0,1014.9,977.7,-2.1,0.0,0.9,55.1645,280.0,-2.6,1.8,0.0,93,14,2,1,2019,0,0,96.875,77.74620056152344,34.62929916381836,1.0880999565124512
2019-01-02 15:00:00,81.0,4.0,5.0,1015.0,977.8,-1.1,0.0,0.7,3.68895,280.0,-1.7,2.1,0.0,92,15,2,1,2019,0,0,56.107398986816406,41.54280090332031,23.696800231933594,0.948199987411499
2019-01-02 16:00:00,80.0,4.4,5.0,1015.2,978.0,-1.1,0.0,0.0,0.0,330.0,-2.2,1.9,0.0,89,16,2,1,2019,0,0,51.05759811401367,38.38019943237305,16.520500183105472,0.6313999891281128
2019-01-02 17:00:00,74.0,4.8,5.0,1015.3,978.1,-2.1,0.0,0.0,0.0,280.0,-2.7,1.7,0.0,93,17,2,1,2019,0,0,26.35950088500977,16.862199783325195,9.847900390625,0.6175000071525574
2019-01-02 18:00:00,71.0,4.4,5.0,1015.5,978.2,-2.1,0.2,0.0,0.0,300.0,-2.7,1.5,0.0,92,18,2,1,2019,0,0,25.76350021362305,16.807100296020508,9.96660041809082,0.6987000107765198
2019-01-02 19:00:00,72.0,4.8,5.0,1015.6,978.3,-3.1,0.2,0.0,0.0,260.0,-3.1,1.4,0.0,92,19,2,1,2019,0,0,22.87610054016113,14.23449993133545,8.538800239562987,0.4564000070095062
2019-01-02 20:00:00,74.0,5.2,5.0,1015.8,978.5,-2.1,0.2,0.0,0.0,290.0,-3.4,1.3,0.0,93,20,2,1,2019,0,0,21.230600357055664,12.591899871826172,9.169300079345703,0.2935999929904938
2019-01-02 21:00:00,77.0,5.2,5.0,1015.9,978.6,-1.1,0.2,0.0,0.0,250.0,-3.5,1.2,0.0,93,21,2,1,2019,0,0,20.762800216674805,11.891599655151367,8.510600090026855,0.3465000092983246
2019-01-02 22:00:00,79.0,5.6,5.0,1015.8,978.4,-1.1,0.0,0.0,0.0,0.0,-4.1,0.9,0.0,93,22,2,1,2019,0,0,21.378299713134766,13.164999961853027,10.00220012664795,0.4763999879360199
2019-01-02 23:00:00,79.0,6.0,5.0,1015.6,978.2,-1.1,0.0,0.0,0.0,330.0,-4.8,0.5,0.0,92,23,2,1,2019,0,0,18.675800323486328,11.743800163269045,7.442999839782715,0.5601999759674072
2019-01-03 00:00:00,77.0,6.0,5.0,1015.5,978.0,-1.1,0.0,0.0,0.0,280.0,-5.2,0.2,0.0,91,0,3,1,2019,0,0,17.750600814819336,10.468999862670898,5.974800109863281,0.569100022315979
2019-01-03 01:00:00,77.0,6.0,5.0,1015.4,977.9,0.0,0.7,0.0,0.0,0.0,-5.2,0.2,0.0,93,1,3,1,2019,0,0,23.06559944152832,14.182900428771973,6.829100131988525,0.4936999976634979
2019-01-03 02:00:00,75.0,5.6,5.0,1015.4,977.9,0.0,0.7,0.0,0.0,0.0,-5.1,0.1,0.0,94,2,3,1,2019,0,0,24.76469993591309,11.075799942016602,6.881800174713135,0.4821000099182129
2019-01-03 03:00:00,74.0,5.6,5.0,1015.3,977.8,0.0,0.7,0.0,0.0,220.0,-5.1,0.1,0.0,94,3,3,1,2019,0,0,22.80430030822754,9.836400032043457,5.993000030517577,0.487199991941452
2019-01-03 04:00:00,73.0,6.4,5.0,1014.0,984.2,-1.1,0.7,0.0,0.0,0.0,-5.1,0.4,0.0,94,4,3,1,2019,0,0,32.33980178833008,16.682600021362305,6.062600135803223,0.3939000070095062
2019-01-03 05:00:00,75.0,6.0,5.0,1014.0,984.2,0.0,0.7,0.0,0.0,0.0,-5.1,0.3,0.0,94,5,3,1,2019,0,0,21.34819984436035,9.548199653625488,5.641499996185303,0.5152999758720398
2019-01-03 06:00:00,73.0,6.4,5.0,1016.0,978.5,-1.1,0.7,0.0,0.0,320.0,-5.6,0.0,0.0,95,6,3,1,2019,0,0,19.08530044555664,7.959199905395508,4.886199951171875,0.43549999594688416
2019-01-03 07:00:00,74.0,7.6,5.0,1015.0,985.1,-1.1,0.7,0.8,33.3064,250.0,-5.9,0.2,0.0,96,7,3,1,2019,0,0,15.857000350952148,6.155099868774414,4.558199882507324,0.5400000214576721
2019-01-03 08:00:00,76.0,9.2,5.0,1016.0,986.1,-2.1,1.4,1.0,74.1402,0.0,-6.3,0.4,0.0,97,8,3,1,2019,0,0,15.248000144958494,6.229300022125244,5.143199920654297,0.4889000058174133
2019-01-03 09:00:00,73.0,10.0,5.0,1017.0,979.5,-2.1,0.7,1.2,100.36,320.0,-6.4,0.5,0.0,98,9,3,1,2019,0,0,17.67259979248047,8.27910041809082,6.886300086975098,0.612500011920929
2019-01-03 10:00:00,78.0,10.4,5.0,1016.9,979.4,-1.1,0.7,1.3,108.862,0.0,-6.5,0.5,0.0,99,10,3,1,2019,0,0,16.199199676513672,7.950799942016602,6.537600040435791,0.6258000135421753
2019-01-03 11:00:00,65.0,10.4,5.0,1016.8,979.3,-1.1,0.7,1.4,130.644,0.0,-6.4,0.6,0.0,97,11,3,1,2019,0,0,18.238000869750977,10.705100059509276,7.318399906158447,0.5720000267028809
2019-01-03 12:00:00,61.0,10.4,5.0,1016.7,979.3,-3.1,0.7,1.3,124.133,280.0,-6.4,0.6,0.0,96,12,3,1,2019,0,0,16.745599746704098,9.82639980316162,6.1458001136779785,0.7764999866485596
2019-01-03 13:00:00,60.0,10.0,5.0,1017.0,979.5,-3.1,0.7,1.1,91.4894,330.0,-7.0,0.0,0.0,96,13,3,1,2019,0,0,16.983699798583984,10.154899597167967,6.723899841308594,0.7490000128746033
2019-01-03 14:00:00,61.0,9.6,5.0,1017.2,979.6,-2.1,1.0,0.8,47.0762,260.0,-7.7,-0.6,0.0,96,14,3,1,2019,0,0,15.066399574279785,8.496299743652344,6.296000003814697,0.5309000015258789
2019-01-03 15:00:00,63.0,9.2,5.0,1017.5,979.8,-2.1,1.5,0.7,3.71499,230.0,-8.3,-1.2,0.0,96,15,3,1,2019,0,0,15.106900215148926,8.317999839782715,5.59060001373291,0.6161999702453613
2019-01-03 16:00:00,61.0,9.6,5.0,1018.1,980.3,-7.2,1.5,0.0,0.0,80.0,-9.1,-1.7,0.0,97,16,3,1,2019,0,0,16.788299560546875,9.657500267028807,7.953999996185303,0.8555999994277954
2019-01-03 17:00:00,61.0,9.2,5.0,1018.6,980.7,-6.3,1.5,0.0,0.0,330.0,-9.5,-2.1,0.0,97,17,3,1,2019,0,0,19.374000549316406,12.28499984741211,11.865099906921387,0.7113999724388123
2019-01-03 18:00:00,59.0,8.4,5.0,1019.2,981.2,-7.3,1.5,0.0,0.0,290.0,-9.9,-2.6,0.0,97,18,3,1,2019,0,0,19.276199340820312,12.047300338745115,11.747099876403807,0.7620000243186951
2019-01-03 19:00:00,59.0,8.0,5.0,1019.5,981.5,-7.3,1.5,0.0,0.0,0.0,-9.8,-2.7,0.0,96,19,3,1,2019,0,0,18.726299285888672,11.087900161743164,7.933700084686277,0.6577000021934509
2019-01-03 20:00:00,62.0,7.6,5.0,1019.9,981.9,-7.3,1.5,0.0,0.0,310.0,-9.8,-2.8,0.0,96,20,3,1,2019,0,0,19.262500762939453,11.006199836730957,7.853300094604492,0.5041000247001648
2019-01-03 21:00:00,63.0,7.6,5.0,1020.2,982.1,-7.3,1.5,0.0,0.0,310.0,-9.9,-2.9,0.0,95,21,3,1,2019,0,0,18.080400466918945,9.264200210571287,7.494500160217285,0.6735000014305115
2019-01-03 22:00:00,64.0,7.2,5.0,1019.0,988.8,-6.0,1.5,0.0,0.0,270.0,-8.3,-1.8,0.0,95,22,3,1,2019,0,0,17.109800338745114,8.76039981842041,6.691699981689452,0.5220000147819519
2019-01-03 23:00:00,65.0,6.8,5.0,1019.0,988.8,-7.2,1.5,0.0,0.0,250.0,-8.2,-1.9,0.0,95,23,3,1,2019,0,0,15.668800354003904,8.067299842834473,5.5472002029418945,0.666700005531311
2019-01-04 00:00:00,66.0,6.8,5.0,1019.0,988.8,-7.2,1.5,0.0,0.0,280.0,-8.5,-2.1,0.0,95,0,4,1,2019,0,0,14.68529987335205,9.041500091552734,4.2727999687194815,0.5713000297546387
2019-01-04 01:00:00,66.0,6.8,5.0,1019.0,988.8,-7.2,1.5,0.0,0.0,290.0,-8.7,-2.2,0.0,95,1,4,1,2019,0,0,13.749300003051758,8.344099998474121,3.6635000705718994,0.5486999750137329
2019-01-04 02:00:00,63.0,6.4,5.0,1020.0,989.8,-7.2,1.5,0.0,0.0,260.0,-8.5,-2.3,0.0,94,2,4,1,2019,0,0,13.137399673461914,7.4986000061035165,3.328700065612793,0.6352000236511229
2019-01-04 03:00:00,64.0,6.4,5.0,1021.3,983.2,-7.2,1.5,0.0,0.0,300.0,-9.5,-3.0,0.0,94,3,4,1,2019,0,0,12.940999984741213,7.575200080871582,2.8441998958587646,0.4413000047206879
2019-01-04 04:00:00,64.0,6.4,5.0,1021.6,983.5,-6.2,1.5,0.0,0.0,280.0,-9.5,-3.0,0.0,96,4,4,1,2019,0,0,12.476400375366213,7.900400161743164,2.6050000190734863,0.6211000084877014
2019-01-04 05:00:00,64.0,6.4,5.0,1021.9,983.8,-6.2,1.5,0.0,0.0,290.0,-9.5,-3.0,0.0,96,5,4,1,2019,0,0,12.77750015258789,8.383099555969237,2.6333999633789062,0.8015000224113464
2019-01-04 06:00:00,71.0,6.0,5.0,1022.2,984.1,-7.2,0.0,0.0,0.0,300.0,-9.3,-3.0,0.0,95,6,4,1,2019,0,0,12.305999755859375,7.852799892425537,2.8455998897552486,0.7387999892234802
2019-01-04 07:00:00,74.0,6.4,5.0,1023.1,985.0,-9.3,0.0,0.8,37.707,350.0,-9.2,-2.8,0.0,94,7,4,1,2019,0,0,12.274999618530273,7.803500175476074,3.6319000720977774,0.727400004863739
2019-01-04 08:00:00,64.0,6.8,5.0,1023.9,985.8,-9.3,0.0,1.1,99.8997,350.0,-9.2,-2.6,0.0,92,8,4,1,2019,0,0,13.161199569702148,9.990300178527832,5.179200172424316,0.6581000089645386
2019-01-04 09:00:00,57.0,6.8,5.0,1024.8,986.6,-9.3,0.0,1.4,159.797,320.0,-8.9,-2.4,0.0,90,9,4,1,2019,0,0,13.675800323486328,10.050100326538086,5.414000034332275,0.7498000264167786
2019-01-04 10:00:00,57.0,6.8,5.0,1024.7,986.6,-9.3,1.5,1.5,164.405,350.0,-8.8,-2.3,0.0,93,10,4,1,2019,0,0,13.938699722290039,10.408699989318848,5.399400234222412,0.5680000185966492
2019-01-04 11:00:00,50.0,6.8,5.0,1024.7,986.6,-9.3,0.0,1.6,184.787,350.0,-8.5,-2.1,0.0,91,11,4,1,2019,0,0,15.23900032043457,13.393699645996096,5.681399822235107,0.6618000268936157
2019-01-04 12:00:00,49.0,6.8,5.0,1024.6,986.5,-8.0,0.0,1.6,204.537,310.0,-8.4,-2.0,0.0,85,12,4,1,2019,0,0,15.870699882507324,12.428199768066404,4.657400131225586,0.7591999769210815
2019-01-04 13:00:00,48.0,6.8,5.0,1024.6,986.5,-6.3,0.0,1.2,121.233,280.0,-8.8,-2.3,0.0,91,13,4,1,2019,0,0,16.230300903320312,9.8100004196167,4.70419979095459,0.6452999711036682
2019-01-04 14:00:00,52.0,6.8,5.0,1024.6,986.4,-8.0,0.0,0.9,57.1392,340.0,-9.0,-2.5,0.0,93,14,4,1,2019,0,0,15.117300033569336,8.35990047454834,4.436500072479248,0.6184999942779541
2019-01-04 15:00:00,56.0,6.4,5.0,1024.6,986.4,-9.2,0.0,0.7,4.98447,320.0,-9.2,-2.8,0.0,93,15,4,1,2019,0,0,15.407099723815918,10.233099937438963,4.42549991607666,0.6162999868392944
2019-01-04 16:00:00,58.0,6.8,5.0,1025.1,986.8,-8.2,1.5,0.0,0.0,320.0,-9.8,-3.1,0.0,96,16,4,1,2019,0,0,18.317100524902344,16.551000595092773,5.1305999755859375,0.7324000000953674
2019-01-04 17:00:00,59.0,6.8,5.0,1025.5,987.2,-7.2,1.5,0.0,0.0,290.0,-10.3,-3.5,0.0,96,17,4,1,2019,0,0,20.741500854492188,20.92770004272461,5.80049991607666,0.6915000081062317
2019-01-04 18:00:00,63.0,6.4,5.0,1026.0,987.6,-5.0,3.0,0.0,0.0,320.0,-10.5,-3.8,0.0,95,18,4,1,2019,0,0,19.15239906311035,18.48900032043457,5.430600166320801,0.5856000185012817
2019-01-04 19:00:00,66.0,6.0,5.0,1024.0,993.4,-5.2,1.5,0.0,0.0,260.0,-9.5,-3.2,0.0,94,19,4,1,2019,0,0,19.56430053710937,19.019500732421875,4.867099761962892,0.7843000292778015
2019-01-04 20:00:00,75.0,6.0,5.0,1024.0,993.4,-5.2,1.5,0.0,0.0,0.0,-9.6,-3.3,0.0,93,20,4,1,2019,0,0,19.815399169921875,18.633699417114254,4.777900218963623,0.8299999833106995
2019-01-04 21:00:00,77.0,6.0,5.0,1024.0,993.4,-6.2,1.5,0.0,0.0,270.0,-10.1,-3.6,0.0,92,21,4,1,2019,0,0,20.113399505615234,18.520099639892575,4.685800075531006,0.8061000108718872
2019-01-04 22:00:00,81.0,5.6,5.0,1024.0,993.3,-6.2,1.5,0.0,0.0,280.0,-10.1,-3.8,0.0,92,22,4,1,2019,0,0,20.941999435424805,20.694499969482425,4.671599864959717,0.6489999890327454
2019-01-04 23:00:00,77.0,5.6,5.0,1023.0,992.3,-6.2,1.5,0.0,0.0,310.0,-10.1,-3.8,0.0,92,23,4,1,2019,0,0,21.76889991760254,21.077600479125977,4.860799789428711,0.9020000100135804
2019-01-05 00:00:00,75.0,5.6,5.0,1025.9,987.4,-6.2,2.0,0.0,0.0,320.0,-10.9,-4.5,0.0,90,0,5,1,2019,0,0,20.761199951171875,20.273000717163086,4.404900074005127,0.805400013923645
2019-01-05 01:00:00,73.0,5.6,5.0,1023.0,992.5,-7.2,1.5,0.0,0.0,260.0,-10.3,-4.0,0.0,82,1,5,1,2019,0,0,20.794300079345703,21.30909919738769,3.90910005569458,0.7738000154495239
2019-01-05 02:00:00,70.0,5.6,5.0,1023.0,992.5,-8.2,0.0,0.0,0.0,0.0,-10.4,-4.1,0.0,79,2,5,1,2019,0,0,20.163400650024414,19.44960021972656,3.4674999713897705,0.8062000274658203
2019-01-05 03:00:00,71.0,5.2,5.0,1022.0,991.5,-8.2,0.0,0.0,0.0,0.0,-10.2,-4.1,0.0,72,3,5,1,2019,0,0,19.302099227905273,17.430299758911133,3.0230000019073486,0.7512000203132629
2019-01-05 04:00:00,68.0,4.8,0.5,1022.0,991.5,-8.2,0.0,0.0,0.0,260.0,-10.1,-4.2,0.0,65,4,5,1,2019,0,0,17.990699768066406,15.315999984741213,2.8531000614166264,0.7797999978065491
2019-01-05 05:00:00,68.0,4.8,0.5,1022.0,991.5,-8.2,0.0,0.0,0.0,0.0,-10.1,-4.3,0.0,64,5,5,1,2019,0,0,18.11289978027344,15.616000175476074,2.853300094604492,0.8694999814033508
2019-01-05 06:00:00,69.0,4.4,0.5,1023.3,984.9,-8.2,0.0,0.0,0.0,320.0,-10.4,-4.7,0.0,59,6,5,1,2019,0,0,18.464799880981445,16.650199890136722,2.625499963760376,0.53329998254776
2019-01-05 07:00:00,69.0,4.4,1.0,1023.2,984.9,-8.2,0.0,1.8,94.5837,0.0,-9.8,-4.2,0.0,34,7,5,1,2019,0,0,18.921100616455078,16.877899169921875,2.4825000762939453,0.5149000287055969
2019-01-05 08:00:00,68.0,4.0,1.0,1023.2,984.9,-8.2,0.0,2.4,227.419,260.0,-8.8,-3.7,0.0,30,8,5,1,2019,0,0,19.82939910888672,17.831899642944336,3.8954999446868896,0.5353999733924866
2019-01-05 09:00:00,63.0,4.0,1.5,1023.1,984.9,-8.2,0.0,3.3,336.4190000000001,340.0,-8.2,-3.2,0.0,17,9,5,1,2019,0,0,19.104900360107425,17.134099960327152,4.4724998474121085,0.5802000164985657
2019-01-05 10:00:00,55.0,4.0,1.5,1021.8,983.7,-8.2,0.0,3.7,398.201,320.0,-7.4,-2.5,0.0,16,10,5,1,2019,0,0,18.7544002532959,17.80620002746582,4.307300090789795,0.7073000073432922
2019-01-05 11:00:00,53.0,4.0,1.5,1020.6,982.7,-8.2,0.0,4.0,407.548,350.0,-6.4,-1.7,0.0,5,11,5,1,2019,0,0,16.137199401855472,13.472399711608887,3.896699905395508,0.9472000002861024
2019-01-05 12:00:00,53.0,3.6,5.0,1019.3,981.5,-9.2,0.0,3.8,362.28,310.0,-5.2,-1.0,0.0,1,12,5,1,2019,0,0,14.720800399780273,11.87320041656494,3.926899909973145,2.1386001110076904
2019-01-05 13:00:00,53.0,3.6,1.5,1019.1,981.3,-8.0,0.0,3.2,268.629,30.0,-5.6,-1.3,0.0,3,13,5,1,2019,0,0,14.088800430297852,13.166899681091307,4.470399856567383,2.473700046539306
2019-01-05 14:00:00,55.0,3.6,0.5,1018.8,981.0,-8.0,0.0,1.8,134.084,40.0,-6.1,-1.7,0.0,44,14,5,1,2019,0,0,15.656000137329102,17.082700729370114,4.143199920654297,2.5622999668121342
2019-01-05 15:00:00,56.0,3.6,5.0,1018.6,980.7,-9.3,0.0,0.8,6.928610000000001,310.0,-6.4,-2.0,0.0,88,15,5,1,2019,0,0,21.230199813842773,22.692100524902344,5.512199878692627,2.236000061035156
2019-01-05 16:00:00,62.0,3.6,5.0,1017.0,986.8,-9.2,0.0,0.0,0.0,30.0,-7.4,-2.8,0.0,95,16,5,1,2019,0,0,26.39669990539551,24.85820007324219,9.317500114440918,2.3220999240875244
2019-01-05 17:00:00,65.0,3.6,5.0,1017.0,986.5,-10.3,0.0,0.0,0.0,40.0,-8.3,-3.5,0.0,92,17,5,1,2019,0,0,42.7947998046875,43.99280166625977,15.390199661254885,1.4479000568389893
2019-01-05 18:00:00,69.0,3.6,5.0,1017.0,,-10.2,0.0,0.0,0.0,280.0,-9.2,-4.3,0.0,87,18,5,1,2019,0,0,47.16730117797852,44.422698974609375,16.569999694824222,0.9516000151634216
2019-01-05 19:00:00,71.0,3.6,0.5,1017.0,986.4,-10.2,0.0,0.0,0.0,40.0,-9.8,-4.8,0.0,57,19,5,1,2019,0,0,83.82689666748047,83.220703125,25.44580078125,1.153499960899353
2019-01-05 20:00:00,69.0,3.6,0.5,1017.0,986.3,-10.1,0.0,0.0,0.0,160.0,-10.4,-5.3,0.0,51,20,5,1,2019,0,0,120.13700103759766,113.197998046875,30.489299774169922,1.3782999515533447
2019-01-05 21:00:00,68.0,3.6,0.5,1018.7,980.3,-10.2,0.0,0.0,0.0,50.0,-11.1,-5.8,0.0,48,21,5,1,2019,0,0,139.22599792480472,125.96900177001952,30.04540061950684,1.4364999532699585
2019-01-05 22:00:00,66.0,3.6,1.0,1018.2,979.8,-10.2,0.0,0.0,0.0,0.0,-11.2,-5.9,0.0,31,22,5,1,2019,0,0,107.48200225830078,86.94170379638672,26.244199752807607,1.1538000106811523
